Timestamp,base_PosX,base_PosY,base_PosZ,base_RotX,base_RotY,base_RotZ,base_RotW,base_jointAngle,shoulder_PosX,shoulder_PosY,shoulder_PosZ,shoulder_RotX,shoulder_RotY,shoulder_RotZ,shoulder_RotW,shoulder_jointAngle,elbow_PosX,elbow_PosY,elbow_PosZ,elbow_RotX,elbow_RotY,elbow_RotZ,elbow_RotW,elbow_jointAngle,wrist1_PosX,wrist1_PosY,wrist1_PosZ,wrist1_RotX,wrist1_RotY,wrist1_RotZ,wrist1_RotW,wrist1_jointAngle,wrist2_PosX,wrist2_PosY,wrist2_PosZ,wrist2_RotX,wrist2_RotY,wrist2_RotZ,wrist2_RotW,wrist2_jointAngle,wrist3_PosX,wrist3_PosY,wrist3_PosZ,wrist3_RotX,wrist3_RotY,wrist3_RotZ,wrist3_RotW,wrist3_jointAngle,ee_PosX,ee_PosY,ee_PosZ,ee_RotX,ee_RotY,ee_RotZ,ee_RotW,suctionOn,blockAttracted
40.024,0.275,0.958,0.12,0,-0.855,0,0.518,-152.462,0.338,0.958,0,0.019,-0.855,0.031,0.518,-85.836,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.072,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.226,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.445,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,TRUE
40.131,0.275,0.958,0.12,0,-0.855,0,0.518,-152.462,0.338,0.958,0,0.019,-0.855,0.031,0.518,-85.836,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.072,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.226,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.445,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,TRUE
40.235,0.275,0.958,0.12,0,-0.855,0,0.518,-152.462,0.338,0.958,0,0.019,-0.855,0.031,0.518,-85.836,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.072,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.226,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.445,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,TRUE
40.341,0.275,0.958,0.12,0,-0.855,0,0.518,-152.462,0.338,0.958,0,0.019,-0.855,0.031,0.518,-85.836,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.072,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.226,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.445,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,TRUE
40.446,0.275,0.958,0.12,0,-0.855,0,0.518,-152.462,0.338,0.958,0,0.019,-0.855,0.031,0.518,-85.836,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.072,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.226,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.445,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,TRUE
40.552,0.275,0.958,0.12,0,-0.855,0,0.518,-152.462,0.338,0.958,0,0.019,-0.855,0.031,0.518,-85.836,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.072,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.226,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.445,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,TRUE
40.658,0.275,0.958,0.12,0,-0.855,0,0.518,-152.462,0.338,0.958,0,0.019,-0.855,0.031,0.518,-85.836,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.072,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.226,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.445,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,TRUE
40.762,0.275,0.958,0.12,0,-0.855,0,0.518,-152.462,0.338,0.958,0,0.019,-0.855,0.031,0.518,-85.836,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.072,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.226,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.445,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,TRUE
40.866,0.275,0.958,0.12,0,-0.855,0,0.518,-152.462,0.338,0.958,0,0.019,-0.855,0.031,0.518,-85.836,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.072,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.226,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.445,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,TRUE
40.974,0.275,0.958,0.12,0,-0.855,0,0.518,-152.462,0.338,0.958,0,0.019,-0.855,0.031,0.518,-85.836,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.072,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.226,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.445,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,TRUE
41.076,0.275,0.958,0.12,0,0.693,0,-0.721,-182.196,0.27,0.958,-0.016,0.06,0.691,0.058,-0.718,-99.519,0.345,1.377,0.101,-0.472,0.524,-0.454,-0.544,91.423,-0.043,1.433,0.116,-0.436,-0.552,-0.42,0.574,-246.393,-0.047,1.433,0.023,-0.012,0.015,-0.605,0.796,-89.997,0.044,1.458,0.02,-0.591,0.454,-0.401,0.533,-94.196,0.022,1.537,0.02,-0.097,0.739,0.094,0.66,TRUE,TRUE
41.177,0.275,0.958,0.12,0,0.675,0,-0.738,-185.087,0.263,0.958,-0.015,0.125,0.665,0.115,-0.727,-109.557,0.415,1.359,0.091,0.189,0.652,0.173,-0.713,-10.192,0.609,1.699,0.074,-0.736,0.04,-0.674,-0.044,-247.112,0.601,1.699,-0.019,-0.044,-0.003,-0.997,-0.06,-90.026,0.59,1.605,-0.018,0.014,0.729,-0.681,-0.073,-94.204,0.671,1.595,-0.025,0.525,0.506,-0.533,0.43,TRUE,TRUE
41.282,0.275,0.958,0.12,0,0.68,0,-0.733,-184.281,0.265,0.958,-0.015,0.334,0.606,0.31,-0.653,-144.149,0.617,1.207,0.078,0.591,0.403,0.548,-0.434,-53.251,0.991,1.09,0.05,-0.542,0.458,-0.503,-0.494,-247.295,0.984,1.09,-0.042,-0.028,-0.025,-0.739,-0.673,-90,0.89,1.081,-0.035,0.474,0.524,-0.521,-0.478,-94.204,0.897,0.999,-0.036,0.706,0.035,-0.707,0.03,TRUE,TRUE
41.387,0.275,0.958,0.12,0,0.681,0,-0.733,-184.209,0.265,0.958,-0.015,0.362,0.592,0.336,-0.637,-149.143,0.638,1.176,0.077,0.609,0.378,0.566,-0.407,-53.291,0.999,1.026,0.051,-0.519,0.48,-0.482,-0.517,-247.295,0.992,1.026,-0.042,-0.026,-0.026,-0.708,-0.705,-90,0.898,1.026,-0.035,0.499,0.501,-0.501,-0.499,-94.204,0.898,0.944,-0.035,0.707,0.002,-0.707,0.002,TRUE,TRUE
41.495,0.275,0.958,0.12,0,0.681,0,-0.732,-184.193,0.265,0.958,-0.015,0.364,0.591,0.338,-0.636,-149.526,0.639,1.174,0.077,0.61,0.377,0.567,-0.405,-53.285,1,1.022,0.051,-0.517,0.482,-0.481,-0.518,-247.295,0.993,1.022,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,1.022,-0.035,0.501,0.5,-0.5,-0.5,-94.204,0.898,0.94,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
41.597,0.275,0.958,0.12,0,0.681,0,-0.732,-184.186,0.265,0.958,-0.015,0.364,0.591,0.338,-0.636,-149.584,0.639,1.173,0.077,0.61,0.376,0.567,-0.405,-53.284,1,1.021,0.051,-0.517,0.482,-0.481,-0.519,-247.295,0.993,1.021,-0.042,-0.026,-0.026,-0.706,-0.708,-90,0.899,1.021,-0.035,0.501,0.499,-0.499,-0.501,-94.204,0.898,0.939,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
41.698,0.275,0.958,0.12,0,0.681,0,-0.732,-184.184,0.265,0.958,-0.015,0.364,0.591,0.338,-0.636,-149.593,0.639,1.173,0.077,0.61,0.376,0.567,-0.405,-53.284,1,1.021,0.051,-0.517,0.482,-0.481,-0.519,-247.295,0.993,1.021,-0.042,-0.026,-0.026,-0.706,-0.708,-90,0.899,1.021,-0.035,0.501,0.499,-0.499,-0.501,-94.204,0.898,0.939,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
41.802,0.275,0.958,0.12,0,0.681,0,-0.732,-184.183,0.265,0.958,-0.015,0.364,0.591,0.338,-0.636,-149.594,0.639,1.173,0.077,0.61,0.376,0.567,-0.405,-53.284,1,1.021,0.051,-0.517,0.482,-0.481,-0.519,-247.295,0.993,1.021,-0.042,-0.026,-0.026,-0.706,-0.708,-90,0.899,1.021,-0.035,0.501,0.499,-0.499,-0.501,-94.204,0.898,0.939,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
41.908,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.364,0.591,0.338,-0.636,-149.594,0.639,1.173,0.077,0.61,0.376,0.567,-0.405,-53.284,1,1.021,0.051,-0.517,0.482,-0.481,-0.519,-247.295,0.993,1.021,-0.042,-0.026,-0.026,-0.706,-0.708,-90,0.899,1.021,-0.035,0.501,0.499,-0.499,-0.501,-94.204,0.898,0.939,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
42.009,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.364,0.591,0.338,-0.636,-149.594,0.639,1.173,0.077,0.61,0.376,0.567,-0.405,-53.284,1,1.021,0.051,-0.517,0.482,-0.481,-0.519,-247.295,0.993,1.021,-0.042,-0.026,-0.026,-0.706,-0.708,-90,0.899,1.021,-0.035,0.501,0.499,-0.499,-0.501,-94.204,0.898,0.939,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
42.11,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.364,0.591,0.338,-0.636,-149.594,0.639,1.173,0.077,0.61,0.376,0.567,-0.405,-53.284,1,1.021,0.051,-0.517,0.482,-0.481,-0.519,-247.295,0.993,1.021,-0.042,-0.026,-0.026,-0.706,-0.708,-90,0.899,1.021,-0.035,0.501,0.499,-0.499,-0.501,-94.204,0.898,0.939,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
42.21,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.364,0.591,0.338,-0.636,-149.594,0.639,1.173,0.077,0.61,0.376,0.567,-0.405,-53.284,1,1.021,0.051,-0.517,0.482,-0.481,-0.519,-247.295,0.993,1.021,-0.042,-0.026,-0.026,-0.706,-0.708,-90,0.899,1.021,-0.035,0.501,0.499,-0.499,-0.501,-94.204,0.898,0.939,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
42.315,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.364,0.591,0.338,-0.636,-149.594,0.639,1.173,0.077,0.61,0.376,0.567,-0.405,-53.284,1,1.021,0.051,-0.517,0.482,-0.481,-0.519,-247.295,0.993,1.021,-0.042,-0.026,-0.026,-0.706,-0.708,-90,0.899,1.021,-0.035,0.501,0.499,-0.499,-0.501,-94.204,0.898,0.939,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
42.42,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.364,0.591,0.338,-0.636,-149.594,0.639,1.173,0.077,0.61,0.376,0.567,-0.405,-53.284,1,1.021,0.051,-0.517,0.482,-0.481,-0.519,-247.295,0.993,1.021,-0.042,-0.026,-0.026,-0.706,-0.708,-90,0.899,1.021,-0.035,0.501,0.499,-0.499,-0.501,-94.204,0.898,0.939,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
42.525,0.275,0.958,0.12,0,0.681,0,-0.732,-184.185,0.265,0.958,-0.015,0.377,0.584,0.35,-0.628,-151.902,0.648,1.158,0.077,0.621,0.361,0.577,-0.389,-54.024,1,0.987,0.051,-0.523,0.477,-0.486,-0.513,-242.995,0.993,0.987,-0.042,-0.026,-0.026,-0.713,-0.7,-90,0.898,0.985,-0.035,0.495,0.505,-0.504,-0.496,-94.203,0.9,0.903,-0.035,0.707,0.007,-0.707,0.006,TRUE,TRUE
42.631,0.275,0.958,0.12,0,0.681,0,-0.732,-184.183,0.265,0.958,-0.015,0.383,0.581,0.356,-0.625,-152.982,0.651,1.151,0.076,0.625,0.355,0.581,-0.382,-54.095,1,0.973,0.051,-0.518,0.481,-0.482,-0.518,-242.895,0.993,0.973,-0.042,-0.026,-0.026,-0.707,-0.706,-90,0.899,0.973,-0.035,0.5,0.5,-0.5,-0.5,-94.203,0.899,0.89,-0.035,0.707,0,-0.707,0,TRUE,TRUE
42.735,0.275,0.958,0.12,0,0.681,0,-0.732,-184.183,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.142,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.094,1,0.971,0.051,-0.517,0.482,-0.481,-0.518,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
42.835,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.146,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
42.937,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.146,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
43.038,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.146,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
43.143,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.146,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
43.246,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.146,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
43.353,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.146,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
43.454,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.146,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
43.555,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.146,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
43.656,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.146,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
43.762,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.146,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
43.863,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.146,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
43.971,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.146,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,TRUE,TRUE
44.073,0.275,0.958,0.12,0,0.681,0,-0.732,-184.181,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.139,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.092,1,0.971,0.051,-0.517,0.482,-0.481,-0.518,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.5,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,FALSE,FALSE
44.175,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.142,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,FALSE,FALSE
44.276,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.142,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,FALSE,FALSE
44.377,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.142,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,FALSE,FALSE
44.483,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.142,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,FALSE,FALSE
44.588,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.142,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,FALSE,FALSE
44.689,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.142,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,FALSE,FALSE
44.79,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.142,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,FALSE,FALSE
44.896,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.142,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,FALSE,FALSE
44.997,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.142,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,FALSE,FALSE
45.103,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.142,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,FALSE,FALSE
45.209,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.142,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,FALSE,FALSE
45.315,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.142,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,FALSE,FALSE
45.415,0.275,0.958,0.12,0,0.681,0,-0.732,-184.182,0.265,0.958,-0.015,0.383,0.58,0.356,-0.624,-153.142,0.652,1.15,0.076,0.625,0.355,0.581,-0.381,-54.096,1,0.971,0.051,-0.517,0.482,-0.481,-0.519,-242.894,0.993,0.971,-0.042,-0.026,-0.026,-0.706,-0.707,-90,0.899,0.971,-0.035,0.501,0.499,-0.499,-0.5,-94.203,0.898,0.889,-0.035,0.707,-0.001,-0.707,-0.001,FALSE,FALSE
45.528,0.275,0.958,0.12,0,0.681,0,-0.732,-184.178,0.265,0.958,-0.015,0.374,0.585,0.348,-0.63,-151.446,0.646,1.161,0.077,0.617,0.366,0.574,-0.394,-53.433,1.001,0.996,0.051,-0.509,0.489,-0.473,-0.526,-247.002,0.994,0.996,-0.042,-0.025,-0.026,-0.695,-0.718,-90,0.9,0.999,-0.035,0.509,0.491,-0.492,-0.507,-94.203,0.897,0.917,-0.035,0.707,-0.012,-0.707,-0.011,FALSE,FALSE
